product_id,brand_name,type_id,model,,os,best_price,screen_size,memory_size,battery_size,release_date,
302,ALCATEL,1,1 1/8GB Bluish Black (5033D-2JALUAA),screen_size : 5 ;  memory_size : 8 ; battery_size : 2000 ; os  :  Android,Android,1690,5,8,2000,Oct-20,
465,OPPO,1,A53 4/128GB Electric Black,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,5683,6.5,128,5000,Nov-20,
466,OPPO,1,A53 4/64GB Black,screen_size : 6.5 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,5257,6.5,64,5000,Oct-20,
467,NUU,1,A5L+ 2/16GB Grey,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 2650 ; os  :  Android,Android,1599,5.5,16,2650,Jan-20,
468,OPPO,1,A5s 3/32Gb Blue,screen_size : 6.2 ;  memory_size : 32 ; battery_size : 4230 ; os  :  Android,Android,3266,6.2,32,4230,Aug-19,
469,Blackview,1,A60 1/16GB Black,screen_size : 6.1 ;  memory_size : 16 ; battery_size : 4080 ; os  :  Android,Android,1910,6.1,16,4080,May-19,
470,Blackview,1,A60 Plus 4/64GB Black,screen_size : 6.08 ;  memory_size : 64 ; battery_size : 4080 ; os  :  Android,Android,2831,6.08,64,4080,Dec-20,
471,Blackview,1,A60 Pro 3/16GB Black,screen_size : 6.08 ;  memory_size : 16 ; battery_size : 4080 ; os  :  Android,Android,2465,6.08,16,4080,Jul-19,
472,Lenovo,1,A7 2/32GB L19111 Blue,screen_size : 6.09 ;  memory_size : 32 ; battery_size : 4000 ; os  :  Android,Android,3391,6.09,32,4000,Jul-20,
473,UMIDIGI,1,A7 Pro 4/128GB Black,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 4150 ; os  :  Android,Android,3868,6.3,128,4150,Aug-20,
474,UMIDIGI,1,A7 Pro 4/128GB Black,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 4150 ; os  :  Android,Android,3868,6.3,128,4150,Aug-20,
475,UMIDIGI,1,A7 Pro 4/64GB Black,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 4150 ; os  :  Android,Android,3327,6.3,64,4150,Jun-20,
476,OPPO,1,A72 4/128GB Aurora Purple,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,6867,6.5,128,5000,May-20,
477,OPPO,1,A73 4/128GB Navy Blue,screen_size : 6.44 ;  memory_size : 128 ; battery_size : 4015 ; os  :  Android,Android,6615,6.44,128,4015,Dec-20,
478,UMIDIGI,1,A7S 2/32GB Black,screen_size : 6.53 ;  memory_size : 32 ; battery_size : 4150 ; os  :  Android,Android,2479,6.53,32,4150,Nov-20,
479,AGM,1,A8 3/32GB Black,screen_size : 5 ;  memory_size : 32 ; battery_size :  ; os  :  Android,Android,4463,5,32,,Oct-17,
480,Blackview,1,A80 2/16GB Red,screen_size : 6.21 ;  memory_size : 16 ; battery_size : 4200 ; os  :  Android,Android,2232,6.21,16,4200,Jun-20,
481,Blackview,1,A80 Pro 4/64GB Black,screen_size : 6.49 ;  memory_size : 64 ; battery_size : 4680 ; os  :  Android,Android,3250,6.49,64,4680,Jan-20,
482,OPPO,1,A9 2020 4/128GB Marine Green,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,6039,6.5,128,5000,Nov-19,
483,OPPO,1,A9 2020 4/128GB Space Purple,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,5699,6.5,128,5000,Nov-19,
484,AGM,1,A9 4/32GB Black,screen_size : 5.99 ;  memory_size : 32 ; battery_size : 5400 ; os  :  Android,Android,5851,5.99,32,5400,May-19,
485,AGM,1,A9 4/64GB Black,screen_size : 5.99 ;  memory_size : 64 ; battery_size : 5400 ; os  :  Android,Android,6900,5.99,64,5400,Feb-19,
486,OPPO,1,A91 8/128GB Black,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 4025 ; os  :  Android,Android,8141,6.4,128,4025,Apr-20,
487,Assistant,1,AS-201 Dual Sim Blue,screen_size : 2.4 ;  memory_size : 0.064 ; battery_size : 1500 ; os  :  ,,294,2.4,0.064,1500,Dec-18,
488,Assistant,1,AS-203 Dual Sim Black,screen_size : 2.2 ;  memory_size : 0.032 ; battery_size : 1000 ; os  :  ,,398,2.2,0.032,1000,Oct-19,
489,Crosscall,1,Action-X3 3/32GB Black,screen_size : 5 ;  memory_size : 32 ; battery_size : 3500 ; os  :  Android,Android,3460,5,32,3500,Aug-20,
490,Sharp,1,Aquos D10 4/64GB Black,screen_size : 5.99 ;  memory_size : 64 ; battery_size : 2900 ; os  :  Android,Android,7827,5.99,64,2900,Jun-19,
491,Ulefone,1,Armor 10 5G 8/128GB Black,screen_size : 6.67 ;  memory_size : 128 ; battery_size : 5800 ; os  :  Android,Android,12913,6.67,128,5800,Jan-21,
492,Ulefone,1,Armor 3W 6/64GB Black,screen_size : 5.7 ;  memory_size : 64 ; battery_size :  ; os  :  Android,Android,6692,5.7,64,,Jun-20,
493,Ulefone,1,Armor 3WT 6/64GB Black,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 10300 ; os  :  Android,Android,7498,5.7,64,10300,Nov-19,
494,Ulefone,1,Armor 7E 4/128GB Black,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 5500 ; os  :  Android,Android,7958,6.3,128,5500,Jul-20,
495,Ulefone,1,Armor 7E 4/128GB Black,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 5500 ; os  :  Android,Android,7958,6.3,128,5500,Jul-20,
496,Ulefone,1,Armor 8 4/64GB Black (6937748733744),screen_size : 6.1 ;  memory_size : 64 ; battery_size : 5500 ; os  :  Android,Android,5943,6.1,64,5500,Oct-20,
497,Ulefone,1,Armor 9 8/128GB Black (6937748733515),screen_size : 6.3 ;  memory_size : 128 ; battery_size : 6600 ; os  :  Android,Android,15611,6.3,128,6600,Aug-20,
498,Ulefone,1,Armor 9E 8/128GB Black (6937748733805),screen_size : 6.3 ;  memory_size : 128 ; battery_size : 6600 ; os  :  Android,Android,11062,6.3,128,6600,Sep-20,
499,Ulefone,1,Armor 9E 8/128GB Black (6937748733805),screen_size : 6.3 ;  memory_size : 128 ; battery_size : 6600 ; os  :  Android,Android,11062,6.3,128,6600,Sep-20,
500,Ulefone,1,Armor Mini Black,screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 2500 ; os  :  ,,1274,2.4,0.032,2500,Jun-18,
501,Ulefone,1,Armor Mini Red,screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 2500 ; os  :  ,,1299,2.4,0.032,2500,Jun-18,
502,Ulefone,1,Armor X3 2/32GB Black,screen_size : 5.5 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,3155,5.5,32,5000,Sep-20,
503,Ulefone,1,Armor X5 3/32GB Red (6937748733256),screen_size : 5.5 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,3768,5.5,32,5000,May-20,
504,Ulefone,1,Armor X5 Pro 4/64GB Black (6937748733829),screen_size : 5.5 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,4251,5.5,64,5000,Sep-20,
505,Ulefone,1,Armor X6 2/16GB Orange,screen_size : 5 ;  memory_size : 16 ; battery_size : 4000 ; os  :  Android,Android,2786,5,16,4000,Apr-20,
506,Ulefone,1,Armor X7 2/16GB Orange,screen_size : 5 ;  memory_size : 16 ; battery_size :  ; os  :  Android,Android,3072,5,16,,Jun-20,
507,Ulefone,1,Armor X7 Pro 4/32GB Black,screen_size : 5 ;  memory_size : 32 ; battery_size : 4000 ; os  :  Android,Android,3550,5,32,4000,Sep-20,
508,Ulefone,1,Armor X8 4/64GB Black,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 5080 ; os  :  Android,Android,4424,5.7,64,5080,Dec-20,
509,ERGO,1,B181 DUAL SIM BLACK,screen_size : 1.8 ;  memory_size : 0.032 ; battery_size : 800 ; os  :  ,,275,1.8,0.032,800,Dec-20,
510,Tecno,1,B1P DS Champagne Gold,screen_size : 5.45 ;  memory_size : 8 ; battery_size : 4000 ; os  :  Android,Android,1699,5.45,8,4000,Jan-19,
511,Tecno,1,B1P DS Champagne Gold,screen_size : 5.45 ;  memory_size : 8 ; battery_size : 4000 ; os  :  Android,Android,1699,5.45,8,4000,Jan-19,
512,Astro,1,B200RX (White),screen_size : 2 ;  memory_size : 0.064 ; battery_size : 1300 ; os  :  ,,646,2,0.064,1300,May-16,
513,Astro,1,B200RX (Yellow),screen_size : 2 ;  memory_size : 0.064 ; battery_size : 1300 ; os  :  ,,655,2,0.064,1300,May-16,
514,ERGO,1,B241 Black,screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 1200 ; os  :  ,,400,2.4,0.032,1200,Dec-20,
515,CAT,1,B26 Black,screen_size : 2.4 ;  memory_size :  ; battery_size : 1500 ; os  :  ,,1488,2.4,,1500,Dec-19,
516,ERGO,1,B505 Unit 4G Dual Sim Black,screen_size : 5 ;  memory_size : 8 ; battery_size : 2500 ; os  :  Android,Android,1715,5,8,2500,Dec-18,
517,DOOGEE,1,BL5000 Black (6924351609900),screen_size : 5.5 ;  memory_size : 64 ; battery_size : 5050 ; os  :  Android,Android,3107,5.5,64,5050,Aug-17,
518,DOOGEE,1,BL5000 Black (6924351609900),screen_size : 5.5 ;  memory_size : 64 ; battery_size : 5050 ; os  :  Android,Android,3107,5.5,64,5050,Aug-17,
519,DOOGEE,1,BL5500 Lite 2/16GB Dual Sim Gold,screen_size : 6.19 ;  memory_size : 16 ; battery_size : 5500 ; os  :  Android,Android,2323,6.19,16,5500,Jan-19,
520,Blackview,1,BV1000 Black,screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 3000 ; os  :  ,,992,2.4,0.032,3000,Jan-19,
521,Blackview,1,BV4900 3/32GB Black,screen_size : 5.7 ;  memory_size : 32 ; battery_size : 5580 ; os  :  Android,Android,2974,5.7,32,5580,Nov-20,
522,Blackview,1,BV4900 Pro 4/64GB Orange,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 5580 ; os  :  Android,Android,3474,5.7,64,5580,Jan-21,
523,Blackview,1,BV5100 4/128GB Green,screen_size : 5.7 ;  memory_size : 128 ; battery_size : 5580 ; os  :  Android,Android,4727,5.7,128,5580,Dec-20,
524,Blackview,1,BV5100 Pro 4/128GB Black,screen_size : 5.7 ;  memory_size : 128 ; battery_size : 5580 ; os  :  Android,Android,6789,5.7,128,5580,Jan-21,
525,Blackview,1,BV5500 2/16GB Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 4400 ; os  :  Android,Android,2596,5.5,16,4400,Feb-19,
526,Blackview,1,BV5500 Plus 3/32GB Black,screen_size : 5.5 ;  memory_size : 32 ; battery_size : 4400 ; os  :  Android,Android,2720,5.5,32,4400,Jun-20,
527,Blackview,1,BV5500 Pro 3/16GB Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 4400 ; os  :  Android,Android,3566,5.5,16,4400,Jun-19,
528,Blackview,1,BV5500 Pro 3/16GB Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 4400 ; os  :  Android,Android,3566,5.5,16,4400,Jun-19,
529,Blackview,1,BV5800 Pro 2/16GB Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 5580 ; os  :  Android,Android,2394,5.5,16,5580,Sep-18,
530,Blackview,1,BV5900 3/32GB Black,screen_size : 5.7 ;  memory_size : 32 ; battery_size : 5580 ; os  :  Android,Android,3668,5.7,32,5580,Dec-19,
531,Blackview,1,BV6100 3/16GB Black,screen_size : 6.88 ;  memory_size : 16 ; battery_size : 5580 ; os  :  Android,Android,3386,6.88,16,5580,Sep-19,
532,Blackview,1,BV6300 3/32GB Black,screen_size : 5.7 ;  memory_size : 32 ; battery_size : 4380 ; os  :  Android,Android,3762,5.7,32,4380,Nov-20,
533,Blackview,1,BV6300 Pro 6/128GB Black,screen_size : 5.7 ;  memory_size : 128 ; battery_size : 4380 ; os  :  Android,Android,5418,5.7,128,4380,Aug-20,
534,Blackview,1,BV6800 Pro 4/64GB Black,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 6580 ; os  :  Android,Android,6801,5.7,64,6580,Nov-18,
535,Blackview,1,BV6900 4/64GB Black,screen_size : 5.84 ;  memory_size : 64 ; battery_size : 5580 ; os  :  Android,Android,4793,5.84,64,5580,Jul-20,
536,Blackview,1,BV8000 Pro Lion Gold,screen_size : 5 ;  memory_size : 64 ; battery_size : 4180 ; os  :  Android,Android,4584,5,64,4180,Jul-17,
537,Blackview,1,BV8000 Pro Lion Gold,screen_size : 5 ;  memory_size : 64 ; battery_size : 4180 ; os  :  Android,Android,4584,5,64,4180,Jul-17,
538,Blackview,1,BV9100 4/64GB Black,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 13000 ; os  :  Android,Android,5355,6.3,64,13000,Oct-19,
539,Blackview,1,BV9500 Black,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 10000 ; os  :  Android,Android,6356,5.7,64,10000,Sep-18,
540,Blackview,1,BV9500 Plus 4/64GB Black,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 10000 ; os  :  Android,Android,5851,5.7,64,10000,Oct-19,
541,Blackview,1,BV9500 Pro 6/128GB Black,screen_size : 5.7 ;  memory_size : 128 ; battery_size : 10000 ; os  :  Android,Android,8087,5.7,128,10000,Oct-18,
542,Blackview,1,BV9600 4/64GB Silver,screen_size : 6.21 ;  memory_size : 64 ; battery_size : 5580 ; os  :  Android,Android,6072,6.21,64,5580,Aug-19,
543,Blackview,1,BV9600 4/64GB Silver,screen_size : 6.21 ;  memory_size : 64 ; battery_size : 5580 ; os  :  Android,Android,6072,6.21,64,5580,Aug-19,
544,Blackview,1,BV9600 Pro 6/128GB Black,screen_size : 6.21 ;  memory_size : 128 ; battery_size : 5580 ; os  :  Android,Android,6898,6.21,128,5580,Feb-19,
545,Blackview,1,BV9600 Pro 6/128GB Black,screen_size : 6.21 ;  memory_size : 128 ; battery_size : 5580 ; os  :  Android,Android,6898,6.21,128,5580,Feb-19,
546,Blackview,1,BV9600E 4/128GB Grey,screen_size : 6.21 ;  memory_size : 128 ; battery_size : 5580 ; os  :  Android,Android,6126,6.21,128,5580,Jun-20,
547,Blackview,1,BV9700 Pro 6/128GB Black,screen_size : 5.84 ;  memory_size : 128 ; battery_size : 4380 ; os  :  Android,Android,6967,5.84,128,4380,Aug-19,
548,Blackview,1,BV9700 Pro 6/128GB Black + Night Vision Camera,screen_size : 5.84 ;  memory_size : 128 ; battery_size : 4380 ; os  :  Android,Android,7686,5.84,128,4380,Aug-19,
549,Blackview,1,BV9800 6/128Gb Black,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 6580 ; os  :  Android,Android,10064,6.3,128,6580,Feb-20,
550,Blackview,1,BV9800 6/128Gb Black,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 6580 ; os  :  Android,Android,10064,6.3,128,6580,Feb-20,
551,Blackview,1,BV9800 Pro 6/128GB Orange,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 6580 ; os  :  Android,Android,10436,6.3,128,6580,May-20,
552,Blackview,1,BV9900 8/256GB Black,screen_size : 5.84 ;  memory_size : 256 ; battery_size : 4380 ; os  :  Android,Android,9916,5.84,256,4380,May-20,
553,Blackview,1,BV9900 Pro 8/128GB Gray,screen_size : 5.84 ;  memory_size : 128 ; battery_size : 4380 ; os  :  Android,Android,12667,5.84,128,4380,Jun-20,
554,Blackview,1,BV9900E 6/128GB Black,screen_size : 5.84 ;  memory_size : 128 ; battery_size : 4380 ; os  :  Android,Android,7608,5.84,128,4380,Nov-20,
555,UMIDIGI,1,Bison 6/128GB Red,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,4994,6.3,128,5000,Dec-20,
556,Xiaomi,1,Black Shark 2 Pro 8/128GB Black,screen_size : 6.39 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,15149,6.39,128,4000,Nov-19,
557,Xiaomi,1,Black Shark 2 Pro 8/128GB Iceberg Grey,screen_size : 6.39 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,15399,6.39,128,4000,Nov-19,
558,Xiaomi,1,Black Shark 3 12/256GB Black,screen_size : 6.67 ;  memory_size : 256 ; battery_size : 4720 ; os  :  Android,Android,18319,6.67,256,4720,Jul-20,
559,Xiaomi,1,Black Shark 3 8/128GB Black,screen_size : 6.67 ;  memory_size : 128 ; battery_size : 4720 ; os  :  Android,Android,13846,6.67,128,4720,Jun-20,
560,Xiaomi,1,Black Shark 8/128GB Black,screen_size : 5.99 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,13146,5.99,128,4000,May-18,
561,ZTE,1,Blade 20 Smart 4/128GB Gradient Green,screen_size : 6.49 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,4152,6.49,128,5000,Dec-19,
562,ZTE,1,Blade A3 2020 1/32GB Blue,screen_size : 5.45 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,2016,5.45,32,2600,Mar-20,
563,ZTE,1,Blade A3 2020 1/32GB Grey,screen_size : 5.45 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,2014,5.45,32,2600,Mar-20,
564,ZTE,1,Blade A3 2020 1/32GB Red,screen_size : 5.45 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,2021,5.45,32,2600,Aug-20,
565,ZTE,1,Blade A5 2/16GB Black,screen_size : 5.45 ;  memory_size : 16 ; battery_size : 2600 ; os  :  Android,Android,1999,5.45,16,2600,May-19,
566,ZTE,1,Blade A5 2/16GB Blue,screen_size : 5.45 ;  memory_size : 16 ; battery_size : 2600 ; os  :  Android,Android,1999,5.45,16,2600,Jun-19,
567,ZTE,1,Blade A5 2/16GB Blue,screen_size : 5.45 ;  memory_size : 16 ; battery_size : 2600 ; os  :  Android,Android,1999,5.45,16,2600,Jun-19,
568,ZTE,1,Blade A5 2/32GB Black,screen_size : 5.45 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,2257,5.45,32,2600,Jul-20,
569,ZTE,1,Blade A5 2/32GB Blue,screen_size : 5.45 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,2435,5.45,32,2600,Jun-19,
570,ZTE,1,Blade A5 2020 2/32GB Black,screen_size : 6.08 ;  memory_size : 32 ; battery_size : 3200 ; os  :  Android,Android,2517,6.08,32,3200,Dec-19,
571,ZTE,1,Blade A7 2019 2/32GB Black,screen_size : 6.1 ;  memory_size : 32 ; battery_size : 3200 ; os  :  Android,Android,2590,6.1,32,3200,May-19,
572,ZTE,1,Blade A7 2020 2/32GB Gradient,screen_size : 6.08 ;  memory_size : 32 ; battery_size : 4000 ; os  :  Android,Android,2783,6.08,32,4000,Dec-19,
573,ZTE,1,Blade A7 2020 3/64GB Gradient,screen_size : 6.08 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,3154,6.08,64,4000,Dec-19,
574,ZTE,1,Blade A7S 2/64GB Blue,screen_size : 6.5 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,3052,6.5,64,4000,Sep-20,
575,ZTE,1,Blade L210 1/32GB Black,screen_size : 6 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,1801,6,32,2600,Sep-20,
576,ZTE,1,Blade L210 1/32GB Blue,screen_size : 6 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,1789,6,32,2600,Sep-20,
577,ZTE,1,Blade L210 1/32GB Blue,screen_size : 6 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,1789,6,32,2600,Sep-20,
578,ZTE,1,Blade L8 1/16GB Black,screen_size : 5 ;  memory_size : 16 ; battery_size : 2000 ; os  :  Android,Android,1552,5,16,2000,May-19,
579,ZTE,1,Blade L8 1/16GB Blue,screen_size : 5 ;  memory_size : 16 ; battery_size : 2000 ; os  :  Android,Android,1529,5,16,2000,Jun-19,
580,ZTE,1,Blade V2020 Smart 4/128GB Grey,screen_size : 6.82 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,4041,6.82,128,5000,Nov-20,
581,ZTE,1,Blade V2020 Smart 4/64GB Grey,screen_size : 6.82 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,3821,6.82,64,5000,Nov-20,
582,realme,1,C11 2/32GB Green,screen_size : 6.5 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,3055,6.5,32,5000,Jul-20,
583,realme,1,C11 2/32GB Grey,screen_size : 6.5 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,3015,6.5,32,5000,Jul-20,
584,Oukitel,1,C18 Pro 4/64GB Purple,screen_size : 6.55 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,3409,6.55,64,4000,Dec-20,
585,Oukitel,1,C19 2/16GB Black,screen_size : 6.49 ;  memory_size : 16 ; battery_size : 4000 ; os  :  Android,Android,2132,6.49,16,4000,Aug-20,
586,Oukitel,1,C19 2/16GB Gradient Blue,screen_size : 6.49 ;  memory_size : 16 ; battery_size : 4000 ; os  :  Android,Android,2104,6.49,16,4000,Oct-20,
587,realme,1,C2 2/32GB Diamond Black,screen_size : 6.1 ;  memory_size : 32 ; battery_size : 4000 ; os  :  Android,Android,2899,6.1,32,4000,Feb-20,
588,Oukitel,1,C21 4/64GB Black,screen_size : 6.4 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,3276,6.4,64,4000,Oct-20,
589,realme,1,C3 2/32GB Blue,screen_size : 6.5 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,3296,6.5,32,5000,Apr-20,
590,realme,1,C3 2/32GB Red,screen_size : 6.5 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,3361,6.5,32,5000,Apr-20,
591,realme,1,C3 3/32GB Red,screen_size : 6.5 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,3399,6.5,32,5000,Oct-20,
592,realme,1,C3 3/64GB Blue,screen_size : 6.5 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,3812,6.5,64,5000,Apr-20,
593,Cubot,1,C30 8/128GB Black,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 4200 ; os  :  Android,Android,5671,6.4,128,4200,Dec-20,
594,S-TELL,1,C552 Black,screen_size : 5 ;  memory_size : 4 ; battery_size : 2000 ; os  :  Android,Android,1150,5,4,2000,Mar-18,
595,S-TELL,1,C552 Red,screen_size : 5 ;  memory_size : 4 ; battery_size : 2000 ; os  :  Android,Android,1150,5,4,2000,Mar-18,
596,Meizu,1,C9 2/16GB Black,screen_size : 5.45 ;  memory_size : 16 ; battery_size : 3000 ; os  :  Android,Android,1899,5.45,16,3000,Nov-18,
597,Meizu,1,C9 Pro 3/32GB Black,screen_size : 5.45 ;  memory_size : 32 ; battery_size : 3000 ; os  :  Android,Android,2618,5.45,32,3000,Dec-18,
598,Meizu,1,C9 Pro 3/32GB Black,screen_size : 5.45 ;  memory_size : 32 ; battery_size : 3000 ; os  :  Android,Android,2618,5.45,32,3000,Dec-18,
599,Crosscall,1,CORE-X3 2/16GB Dark Blue,screen_size : 5 ;  memory_size : 16 ; battery_size : 3500 ; os  :  Android,Android,2950,5,16,3500,Aug-20,
600,Tecno,1,Camon 12 Air CC6 Alpenglow Gold,screen_size : 6.55 ;  memory_size : 32 ; battery_size : 4000 ; os  :  Android,Android,2999,6.55,32,4000,Nov-19,
601,Tecno,1,Camon 12 CC7 Dark Jade,screen_size : 6.52 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,3440,6.52,64,4000,Nov-19,
602,Tecno,1,Camon 15 4/64GB Dark Jade (4895180755057),screen_size : 6.6 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,4057,6.6,64,5000,Aug-20,
603,Tecno,1,Camon 15 CD7 4/128GB Fascinating Purple (4895180759550),screen_size : 6.6 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,4299,6.6,128,5000,Oct-20,
604,Sigma mobile,1,Comfort 50 Elegance3 SIMO ASSISTANT Red,screen_size : 2.8 ;  memory_size :  ; battery_size : 1600 ; os  :  ,,810,2.8,,1600,Jul-18,
605,Sigma mobile,1,Comfort 50 Grand Black,screen_size : 2.3 ;  memory_size :  ; battery_size : 1000 ; os  :  ,,641,2.3,,1000,Feb-19,
606,Sigma mobile,1,Comfort 50 HIT 2020 Black,screen_size : 1.77 ;  memory_size :  ; battery_size : 1450 ; os  :  ,,444,1.77,,1450,Dec-19,
607,Sigma mobile,1,Comfort 50 SOLO Black,screen_size : 2.2 ;  memory_size :  ; battery_size : 1650 ; os  :  ,,777,2.2,,1650,Aug-19,
608,Sigma mobile,1,Comfort 50 SOLO Black,screen_size : 2.2 ;  memory_size :  ; battery_size : 1650 ; os  :  ,,777,2.2,,1650,Aug-19,
609,Sigma mobile,1,Comfort 50 Shell Duo Red (4827798212325),screen_size :  ;  memory_size :  ; battery_size : 800 ; os  :  ,,988,,,800,Oct-16,
610,Coolpad,1,Cool Play 6 6/64GB Black,screen_size : 5.5 ;  memory_size : 64 ; battery_size : 4060 ; os  :  Android,Android,3968,5.5,64,4060,Nov-18,
611,Coolpad,1,Cool Play 6 6/64GB Black,screen_size : 5.5 ;  memory_size : 64 ; battery_size : 4060 ; os  :  Android,Android,3968,5.5,64,4060,Nov-18,
612,Archos,1,Core 50 16GB Red,screen_size : 5 ;  memory_size : 16 ; battery_size : 2000 ; os  :  Android,Android,2059,5,16,2000,Aug-18,
613,Bluboo,1,D6 Pro 2/16GB Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 2700 ; os  :  Android,Android,1979,5.5,16,2700,Feb-19,
614,Bluboo,1,D6 Pro 2/16GB Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 2700 ; os  :  Android,Android,1979,5.5,16,2700,Feb-19,
615,LG,1,D855 G3 32GB (Silk White),screen_size : 5.5 ;  memory_size : 32 ; battery_size : 3000 ; os  :  Android,Android,2884,5.5,32,3000,May-14,
